price,quantity,type,timestamp
98809000,0.0006,1,2024-04-15 19:10:36
98810000,0.0014,1,2024-04-15 19:10:36
98801000,0.0999,0,2024-04-15 19:10:41
98799000,0.0832,0,2024-04-15 19:10:41
98785000,0.1386,0,2024-04-15 19:10:41
98784000,0.0322,0,2024-04-15 19:10:41
98783000,0.0189,0,2024-04-15 19:10:41
98803000,0.0079,1,2024-04-15 19:10:41
98804000,0.0006,1,2024-04-15 19:10:41
98809000,0.0006,1,2024-04-15 19:10:41
98810000,0.0014,1,2024-04-15 19:10:41
98811000,0.0004,1,2024-04-15 19:10:41
98801000,0.0689,0,2024-04-15 19:10:46
98799000,0.083,0,2024-04-15 19:10:46
